1,0
2,30
3,60
4,100
5,129
6,159
7,201
8,229
9,259
10,299
11,329
12,359
13,399
14,429
15,459
16,499
17,530
18,559
19,599
20,629
21,659
22,699
23,729
24,760
25,799
26,829
27,859
28,899
29,929
30,959
31,1000
32,1029
33,1059
34,1099
35,1129
36,1160
37,1199
38,1230
39,1259
40,1299
41,1329
42,1359
43,1399
44,1430
45,1460
46,1499
47,1529
48,1560
49,1600
50,1630
51,1659
52,1700
53,1729
54,1760
55,1799
56,1830
57,1860
58,1899
59,1929
60,1961
61,1999
62,2029
63,2059
64,2099
65,2130
66,2161
67,2200
68,2230
69,2259
70,2299
71,2329
72,2359
73,2399
74,2431
75,2459
76,2499
77,2529
78,2559
79,2600
80,2630
81,2660
82,2700
83,2729
84,2760
85,2800
86,2833
87,2859
88,2901
89,2929
90,2959
91,3000
92,3029
93,3060
94,3099
95,3130
96,3159
97,3199
98,3229
99,3260
100,3299
101,3330
102,3359
103,3399
104,3429
105,3459
106,3499
107,3529
108,3560
109,3600
110,3629
111,3659
112,3699
113,3729
114,3759
115,3799
116,3829
117,3860
118,3899
119,3929
120,3960
121,3999
122,4029
123,4060
124,4099
125,4129
126,4160
127,4199
128,4229
129,4259
130,4300
131,4329
132,4360
133,4399
134,4429
135,4460
136,4499
137,4530
138,4560
139,4599
140,4629
141,4659
142,4699
143,4729
144,4759
145,4800
146,4831
147,4861
148,4899
149,4929
150,4959
151,4999
152,5030
153,5060
154,5099
155,5131
156,5159
157,5199
158,5229
159,5259
160,5299
161,5329
162,5360
163,5399
164,5429
165,5459
166,5499
167,5529
168,5559
169,5599
170,5629
171,5659
172,5699
173,5729
174,5759
175,5799
176,5829
177,5859
178,5899
179,5929
180,5959
181,5999
182,6029
183,6059
184,6099
185,6129
186,6159
187,6199
188,6229
189,6260
190,6299
191,6329
192,6359
193,6399
194,6429
195,6459
196,6499
197,6529
198,6559
199,6599
200,6629
201,6659
202,6699
203,6729
204,6759
205,6799
206,6829
207,6860
208,6899
209,6929
210,6959
211,7000
212,7029
213,7060
214,7098
215,7129
216,7160
217,7199
218,7229
219,7259
220,7299
221,7329
222,7359
223,7399
224,7429
225,7459
226,7499
227,7529
228,7559
229,7599
230,7630
231,7659
232,7700
233,7729
234,7759
235,7800
236,7829
237,7860
238,7901
239,7929
240,7959
241,7999
242,8029
243,8059
244,8099
245,8129
246,8159
247,8200
248,8229
249,8259
250,8298
