1,0
2,39
3,68
4,100
5,139
6,168
7,198
8,238
9,269
10,299
11,339
12,371
13,409
14,439
15,470
16,509
17,538
18,568
19,608
20,638
21,668
22,709
23,739
24,768
25,809
26,840
27,868
28,909
29,940
30,971
31,1009
32,1039
33,1068
34,1108
35,1139
36,1169
37,1208
38,1239
39,1269
40,1308
41,1338
42,1369
43,1409
44,1438
45,1468
46,1510
47,1538
48,1568
49,1611
50,1638
51,1668
52,1709
53,1738
54,1768
55,1809
56,1838
57,1869
58,1908
59,1939
60,1972
61,2009
62,2039
63,2068
64,2108
65,2138
66,2168
67,2209
68,2238
69,2268
70,2308
71,2338
72,2369
73,2408
74,2438
75,2468
76,2509
77,2539
78,2568
79,2608
80,2638
81,2669
82,2708
83,2738
84,2768
85,2808
86,2838
87,2868
88,2908
89,2938
90,2969
91,3010
92,3038
93,3068
94,3109
95,3138
96,3170
97,3208
98,3238
99,3268
100,3308
101,3338
102,3368
103,3408
104,3438
105,3479
106,3508
107,3539
108,3580
109,3608
110,3639
111,3678
112,3708
113,3739
114,3779
115,3809
116,3838
117,3878
118,3908
119,3938
120,3980
121,4012
122,4039
123,4080
124,4109
125,4138
