1,0
2,29
3,60
4,99
5,130
6,160
7,199
8,229
9,259
10,298
11,328
12,359
13,398
14,428
15,459
16,498
17,530
18,559
19,599
20,630
21,658
22,698
23,730
24,760
25,799
26,829
27,858
28,898
29,929
30,959
31,998
32,1030
33,1059
34,1099
35,1128
36,1158
37,1199
38,1228
39,1259
40,1300
41,1328
42,1358
43,1401
44,1428
45,1458
46,1499
47,1528
48,1558
49,1599
50,1629
51,1658
52,1699
53,1729
54,1759
55,1799
56,1828
57,1858
58,1900
59,1929
60,1959
61,1999
62,2028
63,2059
64,2101
65,2128
66,2159
67,2198
68,2228
69,2258
70,2299
71,2330
72,2358
73,2399
74,2428
75,2458
76,2498
77,2528
78,2558
79,2598
80,2628
81,2658
82,2699
83,2730
84,2759
85,2800
86,2828
87,2859
88,2898
89,2929
90,2960
91,2999
92,3028
93,3060
94,3099
95,3128
96,3160
97,3198
98,3228
99,3260
100,3299
101,3328
102,3369
103,3398
104,3429
105,3468
106,3500
107,3529
108,3568
109,3598
110,3630
111,3669
112,3698
113,3730
114,3768
115,3801
116,3828
117,3868
118,3899
119,3928
120,3968
121,4000
122,4028
123,4068
124,4100
125,4129
126,4169
127,4200
128,4228
129,4269
130,4300
131,4329
132,4369
133,4398
134,4428
135,4469
136,4499
137,4528
138,4570
139,4599
140,4628
141,4669
142,4698
143,4728
144,4769
145,4798
146,4829
147,4868
148,4898
149,4929
150,4968
151,4999
152,5028
153,5068
154,5098
155,5128
156,5168
157,5199
158,5228
159,5269
160,5299
161,5329
162,5368
163,5399
164,5428
165,5468
166,5499
167,5529
168,5569
169,5599
170,5629
171,5669
172,5699
173,5729
174,5768
175,5801
176,5828
177,5868
178,5898
179,5928
180,5968
181,5999
182,6029
183,6068
184,6099
185,6130
186,6168
187,6199
188,6229
189,6268
190,6298
191,6330
192,6368
193,6398
194,6429
195,6468
196,6500
197,6528
198,6568
199,6600
200,6628
201,6668
202,6709
203,6729
204,6769
205,6799
206,6829
207,6869
208,6898
209,6928
210,6968
211,6999
212,7029
213,7068
214,7098
215,7128
216,7169
217,7199
218,7228
219,7270
220,7299
221,7328
222,7370
223,7399
224,7428
225,7468
226,7498
227,7529
228,7568
229,7598
230,7628
231,7668
232,7698
233,7728
234,7768
235,7799
236,7828
237,7868
238,7899
239,7929
240,7969
241,7998
242,8028
243,8068
244,8098
245,8128
246,8168
247,8198
248,8228
249,8268
250,8298
251,8328
252,8368
253,8399
254,8429
255,8468
256,8499
257,8530
258,8569
259,8599
260,8628
261,8668
262,8698
263,8729
264,8768
265,8798
