1,0
2,15
3,47
4,93
5,125
6,156
7,187
8,218
9,249
10,281
11,312
12,359
13,390
14,421
15,452
16,483
17,515
18,561
19,593
20,624
21,655
22,686
23,717
24,764
25,795
26,811
27,858
28,889
29,920
30,951
31,983
32,1014
33,1061
34,1092
35,1123
36,1154
37,1185
38,1217
39,1263
40,1295
41,1310
42,1357
43,1388
44,1419
45,1451
46,1482
47,1513
48,1560
49,1591
50,1622
51,1653
52,1685
53,1716
54,1763
55,1794
56,1809
57,1856
58,1887
59,1919
60,1950
61,1981
62,2012
63,2059
64,2090
65,2121
66,2153
67,2184
68,2215
69,2262
70,2293
71,2324
72,2355
73,2387
74,2418
75,2465
76,2480
77,2511
78,2558
79,2589
80,2621
81,2652
82,2683
83,2714
84,2761
85,2792
86,2823
87,2855
88,2886
89,2917
90,2964
91,2995
92,3011
93,3057
94,3089
95,3120
96,3151
97,3182
98,3213
99,3260
100,3291
101,3323
102,3354
103,3385
104,3416
105,3463
106,3494
107,3525
108,3557
109,3588
110,3619
111,3650
112,3681
113,3713
114,3759
115,3791
116,3822
117,3853
118,3884
119,3915
120,3962
121,3993
122,4025
123,4056
124,4087
125,4118
126,4149
127,4181
128,4212
129,4259
130,4290
131,4321
132,4352
133,4383
134,4415
135,4461
136,4493
137,4524
138,4555
139,4586
140,4617
141,4664
142,4680
143,4711
144,4758
145,4789
146,4820
147,4851
148,4883
149,4914
150,4961
