1,0
2,12
3,43
4,82
5,112
6,143
7,182
8,212
9,243
10,283
11,312
12,342
13,382
14,412
15,442
16,481
17,512
18,542
19,581
20,612
21,642
22,682
23,712
24,742
25,783
26,812
27,842
28,882
29,913
30,944
31,983
32,1013
33,1043
34,1083
35,1112
36,1144
37,1184
38,1213
39,1243
40,1284
41,1312
42,1342
43,1383
44,1413
45,1443
46,1482
47,1513
48,1543
49,1583
50,1613
51,1643
52,1683
53,1712
54,1743
55,1783
56,1813
57,1843
58,1883
59,1912
60,1943
61,1982
62,2013
63,2043
64,2083
65,2113
66,2143
67,2183
68,2213
69,2243
70,2283
71,2313
72,2343
73,2383
74,2413
75,2443
76,2483
77,2513
78,2543
79,2582
80,2612
81,2643
82,2682
83,2712
84,2744
85,2783
86,2813
87,2844
88,2883
89,2913
90,2952
91,2984
92,3013
93,3052
94,3083
95,3112
96,3153
97,3183
98,3213
99,3252
100,3283
101,3313
102,3352
103,3383
104,3413
105,3453
106,3482
107,3513
108,3553
109,3582
110,3613
111,3653
112,3683
113,3712
114,3753
115,3784
116,3813
117,3852
118,3883
119,3912
120,3952
121,3983
122,4013
123,4053
124,4083
125,4112
126,4153
127,4185
128,4213
129,4253
130,4282
131,4312
132,4354
133,4382
134,4412
135,4452
136,4482
137,4513
138,4552
139,4582
140,4612
141,4652
142,4683
143,4713
144,4753
145,4783
146,4813
147,4853
148,4882
149,4913
150,4952
151,4983
152,5013
153,5052
154,5083
155,5112
156,5152
157,5183
158,5213
159,5252
160,5282
161,5312
162,5352
163,5383
164,5413
165,5452
166,5482
167,5513
168,5552
169,5582
170,5613
171,5653
172,5683
173,5713
174,5752
175,5783
176,5814
177,5853
178,5882
179,5913
180,5952
181,5983
182,6022
183,6052
184,6082
185,6123
186,6155
187,6184
188,6222
189,6252
190,6283
191,6323
192,6352
193,6384
194,6422
195,6452
196,6484
197,6524
198,6552
199,6583
200,6622
201,6652
202,6682
203,6723
204,6752
205,6783
206,6823
207,6852
208,6882
209,6922
210,6953
211,6982
212,7023
213,7053
214,7082
215,7122
216,7153
217,7182
218,7222
219,7252
220,7282
221,7323
222,7352
223,7383
224,7424
225,7452
226,7482
227,7523
228,7552
229,7583
230,7622
231,7652
232,7682
233,7722
234,7752
235,7782
236,7822
237,7852
238,7882
239,7922
240,7952
241,7982
242,8024
243,8053
244,8083
245,8123
246,8153
247,8182
248,8223
249,8252
250,8282
251,8322
252,8352
253,8382
254,8422
255,8452
256,8482
257,8523
258,8552
259,8582
260,8623
261,8652
262,8682
263,8723
264,8752
265,8783
