1,0
2,5
3,35
4,75
5,105
6,135
7,175
8,205
9,235
10,276
11,305
12,335
13,375
14,407
15,435
16,475
17,506
18,535
19,575
20,605
21,635
22,675
23,705
24,735
25,775
26,805
27,835
28,875
29,905
30,935
31,975
32,1005
33,1035
34,1076
35,1106
36,1136
37,1175
38,1205
39,1235
40,1276
41,1305
42,1345
43,1375
44,1409
45,1446
46,1475
47,1505
48,1545
49,1574
50,1606
51,1645
52,1675
53,1705
54,1747
55,1775
56,1805
57,1845
58,1875
59,1905
60,1945
61,1975
62,2005
63,2044
64,2075
65,2105
66,2144
67,2175
68,2205
69,2246
70,2275
71,2305
72,2344
73,2375
74,2405
75,2446
76,2476
77,2505
78,2545
79,2575
80,2605
81,2645
82,2675
83,2705
84,2745
85,2775
86,2805
87,2845
88,2874
89,2906
90,2945
91,2976
92,3006
93,3045
94,3075
95,3105
96,3145
97,3175
98,3205
99,3245
100,3275
101,3305
102,3345
103,3375
104,3405
105,3445
106,3476
107,3505
108,3544
109,3575
110,3605
111,3645
112,3675
113,3705
114,3745
115,3775
116,3806
117,3845
118,3875
119,3905
120,3945
121,3975
122,4005
123,4045
124,4075
125,4105
126,4146
127,4175
128,4205
129,4245
130,4275
131,4306
132,4345
133,4375
134,4415
135,4445
136,4475
137,4516
138,4545
139,4576
140,4616
141,4646
142,4675
143,4716
144,4746
145,4776
146,4815
147,4845
148,4875
149,4915
150,4946
151,4976
152,5016
153,5046
154,5076
155,5116
156,5146
157,5177
158,5216
159,5245
160,5276
161,5316
162,5346
163,5376
164,5416
165,5446
166,5476
167,5516
168,5546
169,5576
170,5616
171,5646
172,5676
173,5716
174,5745
175,5776
176,5816
177,5845
178,5876
179,5916
180,5946
181,5976
182,6016
183,6046
184,6076
185,6116
186,6146
187,6177
188,6216
189,6246
190,6277
191,6315
192,6346
193,6376
194,6416
195,6447
196,6475
197,6515
198,6546
199,6576
200,6616
201,6646
202,6676
203,6716
204,6747
205,6776
206,6816
207,6846
208,6876
209,6916
210,6946
211,6976
212,7015
213,7045
214,7076
215,7115
216,7146
217,7176
218,7216
219,7246
220,7275
221,7316
222,7346
223,7376
224,7416
225,7446
226,7486
227,7515
228,7546
229,7586
230,7616
231,7646
232,7686
233,7716
234,7746
235,7786
236,7815
237,7845
238,7886
239,7915
240,7945
241,7985
242,8015
243,8046
244,8086
245,8115
246,8146
247,8185
248,8215
249,8246
250,8285
251,8317
252,8346
253,8385
254,8415
255,8446
256,8486
257,8515
258,8546
259,8586
260,8615
261,8645
262,8685
263,8716
264,8745
265,8785
266,8815
267,8845
268,8886
269,8919
270,8951
